"","SYMBOL","FC","DESeq2.STAT","PVAL","ADJ.PVAL"
"55355","HJURP",3.41909058952922,8.70075813560829,3.29674232483629e-18,4.01477280318564e-14
"92312","MEX3A",3.37581471432984,8.69553485854429,3.45199810345283e-18,4.20384329038485e-14
"64344","HIF3A",-4.85518906730349,-8.68651098628809,3.73740818114164e-18,4.55141568299429e-14
"6491","STIL",2.49099830245374,8.66693496960158,4.43908332090729e-18,5.4059156682009e-14
"146433","IL34",-2.19718121380522,-8.66640123047113,4.45993272034144e-18,5.4313060668318e-14
"10516","FBLN5",-2.50269589114699,-8.6582279477287,4.79154617530008e-18,5.83514493228044e-14
"1036","CDO1",-3.28354538131414,-8.64985775229824,5.15636630045729e-18,6.27942288069688e-14
"117581","TWIST2",-2.91040433569584,-8.64940565469527,5.17683341562829e-18,6.30434773355214e-14
"55143","CDCA8",3.2263251665746,8.63441872609559,5.90264106288746e-18,7.18823628638435e-14
"84798","C19orf48",1.26826796868622,8.63387508998355,5.93077621176716e-18,7.22249927069005e-14
"10398","MYL9",-3.78841475181451,-8.61992060084527,6.70005544626337e-18,8.15932752245954e-14
"47","ACLY",1.00475868628523,8.60076467732122,7.9186702761499e-18,9.64335666229534e-14
"8438","RAD54L",2.54238823616125,8.59992772751934,7.97663147874842e-18,9.71394181481983e-14
"10721","POLQ",3.29353486578832,8.59627781242568,8.23433224346084e-18,1.00277698060866e-13
"83875","BCO2",-2.91225726816301,-8.59564244608421,8.28002422138318e-18,1.00834134968004e-13
"2774","GNAL",-3.05473215192984,-8.58113735865904,9.39396246183585e-18,1.14399674860237e-13
"63967","CLSPN",3.17011985072381,8.57796749395374,9.65642272953289e-18,1.17595916000252e-13
"4499","MT1M",-3.3552581634162,-8.57679920831045,9.75496930505834e-18,1.18796016197000e-13
"6929","TCF3",1.03826840933929,8.57624503487621,9.80206105454663e-18,1.19369499522269e-13
"5350","PLN",-4.07039782340622,-8.57490953805269,9.9164707915598e-18,1.20762781299615e-13
"2627","GATA6",-2.95637292577753,-8.57229329952923,1.0144432567096e-17,1.23538899802095e-13
"898","CCNE1",1.98344809778956,8.56854231590397,1.04803180246661e-17,1.27629312904384e-13
"1063","CENPF",3.45404944358019,8.55879224209595,1.14056041830384e-17,1.38897447741042e-13
"11095","ADAMTS8",-3.92631131969376,-8.55869974659141,1.14147571548429e-17,1.39008912631677e-13
"4660","PPP1R12B",-3.43904685538474,-8.51057929033578,1.7306650969083e-17,2.10760395501493e-13
"285313","IGSF10",-4.51336852999544,-8.50469650473137,1.82071259138085e-17,2.2172637937836e-13
"51655","RASD1",-2.50824723822401,-8.4857830453887,2.14270891938334e-17,2.60939092202503e-13
"59","ACTA2",-3.22469506233343,-8.48481578281917,2.16060746809877e-17,2.63118777465068e-13
"27147","DENND2A",-2.69673998333741,-8.48288881402865,2.19670554137483e-17,2.67514800828627e-13
"10462","CLEC10A",-2.89720821895879,-8.47831791034402,2.28472969079576e-17,2.78234381745107e-13
"23397","NCAPH",3.33421013709849,8.47331740981304,2.38501553426725e-17,2.90447191763066e-13
"1191","CLU",-3.32080431899958,-8.47246305608116,2.40257886006357e-17,2.92586053578542e-13
"3624","INHBA",2.94055076451704,8.45714373303977,2.74006104321926e-17,3.33684633843242e-13
"5424","POLD1",1.30027895773355,8.45630472871723,2.75983815933229e-17,3.36093091043486e-13
"6387","CXCL12",-2.66925786038702,-8.44676905286806,2.99475327883313e-17,3.64701054296299e-13
"4804","NGFR",-3.46803983840336,-8.43164647358596,3.40835329291755e-17,4.150692640115e-13
"29931","LINC00312",-2.01547417613524,-8.42733284707862,3.53632901097931e-17,4.3065414695706e-13
"79829","NAA40",1.00848731827691,8.42131261127857,3.72289417707255e-17,4.53374052883895e-13
"146956","EME1",2.74828702583573,8.40914281739186,4.1301796108354e-17,5.02973273007535e-13
"55679","LIMS2",-3.33402718007673,-8.40880877580999,4.14195755661904e-17,5.04407591245067e-13
"2621","GAS6",-2.31186637821751,-8.40559881940294,4.25683945767969e-17,5.18397909156233e-13
"624","BDKRB2",-2.48055990492088,-8.39406818662978,4.69603568663236e-17,5.71883225918089e-13
"23345","SYNE1",-2.55991218564338,-8.3937133726612,4.71023640742362e-17,5.73612589696049e-13
"5175","PECAM1",-1.42852646350727,-8.39107407627875,4.81720673965213e-17,5.86639436754836e-13
"256949","KANK3",-1.43990976689721,-8.39005909539103,4.85897865257769e-17,5.91726420310911e-13
"9754","STARD8",-1.77327699020965,-8.38433553154543,5.10130906942134e-17,6.21237418474131e-13
"9764","KIAA0513",-1.87447311988354,-8.37853186601456,5.35919740789706e-17,6.52643060333703e-13
"138151","NACC2",-2.28554813604602,-8.37700870389857,5.42898337575847e-17,6.61141595499867e-13
"113130","CDCA5",2.91866568140438,8.37481022629102,5.53129308683384e-17,6.73600872114625e-13
"114787","GPRIN1",2.61133766395891,8.36276895353653,6.12631177228185e-17,7.46062247628483e-13
"11065","UBE2C",3.80997543860809,8.36170123461475,6.18202374879993e-17,7.52846852128856e-13
"4171","MCM2",2.20637414854588,8.36131587542574,6.20225368658267e-17,7.55310453952037e-13
"1763","DNA2",1.80260776796698,8.35347418203425,6.62839055784996e-17,8.07205402134969e-13
"27102","EIF2AK1",1.04371968979303,8.35255166406362,6.68038291852667e-17,8.13537031818178e-13
"1831","TSC22D3",-1.7203305615851,-8.35158372466636,6.73536760545316e-17,8.20233066992086e-13
"163786","SASS6",1.43954713879889,8.34473711152301,7.13724711106662e-17,8.69173953185693e-13
"274","BIN1",-2.67680401242993,-8.34247096312573,7.27540365155377e-17,8.85998656686218e-13
"53826","FXYD6",-3.67095530956311,-8.33875357424776,7.50776872016564e-17,9.14296074741771e-13
"4046","LSP1",-1.92897532971631,-8.33623904506161,7.66908009546463e-17,9.33940574025683e-13
"51514","DTL",3.06954953691298,8.33396502758405,7.8179027092316e-17,9.52064191930224e-13
"89958","SAPCD2",3.38015584665631,8.3339361092418,7.81981348627251e-17,9.52296886358266e-13
"8572","PDLIM4",-2.28631784095608,-8.33099666387889,8.01645900956894e-17,9.76244378185306e-13
"375775","PNPLA7",-2.13104522920913,-8.32654740745315,8.32342187956355e-17,1.01362631649325e-12
"55771","PRR11",2.78270051746289,8.32349208063954,8.54089853000703e-17,1.04011062298426e-12
"83540","NUF2",3.43335321724443,8.31906832668407,8.86574328991454e-17,1.07967021784579e-12
"5985","RFC5",1.22119878325685,8.31774919844826,8.96494637298726e-17,1.09175116930239e-12
"10535","RNASEH2A",1.55532614775216,8.31701149527946,9.02090066321166e-17,1.09856528276592e-12
"11185","INMT",-2.35085856846051,-8.30644400805258,9.86127290636552e-17,1.20090581453719e-12
"6876","TAGLN",-3.29696310165884,-8.30422163117897,1.0047593699451e-16,1.22359596071914e-12
"57165","GJC2",-2.6044009288682,-8.30246342278995,1.01974550818458e-16,1.24184607986718e-12
"2676","GFRA3",-3.17102507818034,-8.3018144404823,1.02533264011268e-16,1.24865008912922e-12
"3782","KCNN3",-2.13135483518315,-8.30167596232326,1.0265287096947e-16,1.25010666266621e-12
"54507","ADAMTSL4",-2.25368611770034,-8.29351524867137,1.09949836033669e-16,1.33896910321802e-12
"79902","NUP85",0.871082613068324,8.29220397647166,1.11169075689443e-16,1.35381700374604e-12
"9156","EXO1",3.11078095813116,8.28566155348546,1.174543543871e-16,1.4303591277261e-12
"4751","NEK2",3.8235137752689,8.28521842280721,1.17892518009822e-16,1.43569508432362e-12
"5533","PPP3CC",-0.875538714255864,-8.28386828264124,1.19237484786477e-16,1.45207408972972e-12
"641","BLM",2.35636490374892,8.28372586272897,1.19380238084435e-16,1.45381253939225e-12
"7272","TTK",3.53923879872968,8.28158428014051,1.21547263666612e-16,1.480202576932e-12
"220134","SKA1",3.13920560388608,8.28019835784248,1.22970275690867e-16,1.49753201736338e-12
"23024","PDZRN3",-2.72472739706454,-8.27772284517972,1.25553027642869e-16,1.52898477063486e-12
"6696","SPP1",3.89922765282973,8.27764680168285,1.25633206314868e-16,1.52996118650246e-12
"29951","PDZRN4",-4.60858331520802,-8.26175704251947,1.43543645730649e-16,1.74807451770784e-12
"9319","TRIP13",2.54768394655378,8.25913146276777,1.46736248369583e-16,1.78695403264478e-12
"91663","MYADM",-2.72527867079681,-8.25841612613136,1.47618138459206e-16,1.79769369015621e-12
"6869","TACR1",-3.03328963584419,-8.2545142236408,1.52521315212918e-16,1.85740457666291e-12
"23430","TPSD1",-2.76254236730646,-8.25418851708358,1.52937789161436e-16,1.86247639640797e-12
"9887","SMG7",0.722982927687373,8.25186652635771,1.55939532915764e-16,1.89903163184818e-12
"5376","PMP22",-2.25221298971501,-8.24334377448041,1.67463532744727e-16,2.03937090176529e-12
"158471","PRUNE2",-4.14452159624915,-8.24031245110338,1.71761510526274e-16,2.09171167518897e-12
"64168","NECAB1",-3.36790966226898,-8.23967493852848,1.72679156926982e-16,2.10288677305678e-12
"79866","BORA",1.67393867304046,8.22736503236901,1.91376573374536e-16,2.3305839105551e-12
"56992","KIF15",2.81164425379509,8.22543555233454,1.94482819781403e-16,2.36841177929792e-12
"4256","MGP",-2.75787979493389,-8.22250860203491,1.99290003908582e-16,2.42695366759871e-12
"2252","FGF7",-2.92270801208606,-8.21333750288245,2.15123784939797e-16,2.61977745299684e-12
"26233","FBXL6",1.38761741874164,8.20744098198937,2.25952463004999e-16,2.75164909447487e-12
"10112","KIF20A",3.71981765952134,8.20704489249054,2.26698822479517e-16,2.76073826015555e-12
"1152","CKB",-3.23716857162624,-8.20656366376587,2.27608882113216e-16,2.77182096637475e-12
"1058","CENPA",3.5692263354375,8.20432745043849,2.3188529447092e-16,2.82389911606686e-12
"8208","CHAF1B",1.94251869884303,8.20192438460899,2.36569090668768e-16,2.88093838616426e-12
"29128","UHRF1",3.61713830130156,8.20039807906686,2.39592299624996e-16,2.9177550248332e-12
"990","CDC6",2.80011473187003,8.19941197427767,2.4156573101494e-16,2.94178747229994e-12
"79927","FAM110D",-2.48205865642395,-8.19676709641226,2.46938230287473e-16,3.00721376844085e-12
"4826","NNAT",-3.35081632508641,-8.19651612024075,2.47454111426754e-16,3.01349616895502e-12
"54069","MIS18A",1.5657189358706,8.1960137900601,2.48489843491308e-16,3.02610931403715e-12
"7153","TOP2A",3.65426023372885,8.19443596701273,2.5177095611425e-16,3.06606670355934e-12
"8318","CDC45",3.1217881964206,8.18753260372776,2.66636012069339e-16,3.24709335498041e-12
"27145","FILIP1",-3.47485774372172,-8.18333422551582,2.76096005923209e-16,3.36229716013284e-12
"332","BIRC5",3.4487056634928,8.17791483667624,2.88797757488927e-16,3.51697909070016e-12
"27295","PDLIM3",-2.88983211375551,-8.17321931672318,3.00267424116357e-16,3.656656690889e-12
"5210","PFKFB4",2.25997162320238,8.169184539701,3.1048092250371e-16,3.78103667425017e-12
"8317","CDC7",1.95446001316774,8.16409046333248,3.23866132950354e-16,3.94404176706941e-12
"85480","TSLP",-2.86249264408916,-8.15461538830806,3.50292834236841e-16,4.26586613533625e-12
"991","CDC20",3.38219614797805,8.15087412903099,3.61303032222204e-16,4.399948326402e-12
"1634","DCN",-2.59286628054172,-8.15002304877233,3.63854916638331e-16,4.4310251748216e-12
"9833","MELK",3.67790788950583,8.14941825427749,3.65679125027763e-16,4.4532403845881e-12
"63876","PKNOX2",-3.19588765622475,-8.14862942976419,3.68071964081778e-16,4.48238037858789e-12
"995","CDC25C",3.17785302888809,8.14307798972891,3.85353868952148e-16,4.69283941609926e-12
"3838","KPNA2",1.90442908502396,8.14091146732765,3.9231319080088e-16,4.77759003757312e-12
"623","BDKRB1",-3.51334812895845,-8.13691851026839,4.05465427824606e-16,4.93775798004805e-12
"309","ANXA6",-2.3554952592009,-8.12976701334906,4.30116325797745e-16,5.23795661556494e-12
"55022","PID1",-2.99669598482872,-8.1196586484209,4.6749669977379e-16,5.69317480984521e-12
"11169","WDHD1",1.97822443952224,8.11690032601852,4.78241236048387e-16,5.82402177259726e-12
"26153","KIF26A",-1.8734194300829,-8.10822255114404,5.13655936248188e-16,6.25530199163043e-12
"4056","LTC4S",-1.77561677002348,-8.0995454509953,5.51649142482456e-16,6.71798325715135e-12
"84561","SLC12A8",2.84879807001832,8.09520899803412,5.71661168594157e-16,6.96168971113964e-12
"401115","C4orf48",2.06378047716899,8.0862233254827,6.15432945918613e-16,7.49474241539686e-12
"51076","CUTC",-1.18099575903541,-8.08316276237441,6.31083061093647e-16,7.68532951799843e-12
"81930","KIF18A",2.63479539991608,8.08205897260734,6.36822942743261e-16,7.75522979672743e-12
"51692","CPSF3",0.830453519838288,8.07439127821658,6.78140925861374e-16,8.25840019513981e-12
"5730","PTGDS",-3.0029871175288,-8.07293760960358,6.86266792260024e-16,8.35735699614258e-12
"93166","PRDM6",-2.98444544942148,-8.06713640106824,7.19661338178483e-16,8.76403577633757e-12
"94274","PPP1R14A",-2.93148523904291,-8.06113131767286,7.55915715967592e-16,9.20554158905333e-12
"2175","FANCA",2.46142990003076,8.06054200801329,7.59569044284884e-16,9.25003182130132e-12
"80179","MYO19",1.33052017871076,8.058761774662,7.70711288114146e-16,9.38572206665407e-12
"1440","CSF3",-4.84554239624441,-8.04817363052851,8.40386679919038e-16,1.0234228988054e-11
"84952","CGNL1",-2.92662389106268,-8.0458882839937,8.56220734471179e-16,1.042705610439e-11
"2289","FKBP5",-1.90035452550767,-8.03364423053128,9.46193064187778e-16,1.15227391356788e-11
"51285","RASL12",-2.84945903033808,-8.03008659701701,9.7403889082141e-16,1.18618456124231e-11
"347240","KIF24",2.09597173486482,8.02804307944539,9.90397063324002e-16,1.20610554371597e-11
"25927","CNRIP1",-2.21556690839287,-8.0263601459835,1.00407177196093e-15,1.22275860389402e-11
"91624","NEXN",-2.91190188124698,-8.02151841945867,1.04445915854378e-15,1.27194236327461e-11
"5662","PSD",-3.69720168020997,-8.01819986265433,1.07306107619882e-15,1.30677377859493e-11
"2045","EPHA7",-3.8203762288211,-8.007298029602,1.17256092465383e-15,1.42794469404343e-11
"857","CAV1",-2.35090644091345,-8.00571996461986,1.18769725490975e-15,1.4463777170291e-11
"389125","MUSTN1",-2.29413639107503,-7.99599248346665,1.2853422399918e-15,1.56528977986201e-11
"55084","SOBP",-2.8537350826566,-7.99356185568044,1.31095060629148e-15,1.59647564834177e-11
"11321","GPN1",0.574912386572374,7.98328260798827,1.42492157714694e-15,1.73526949664954e-11
"729359","PLIN4",-3.76112850656362,-7.97997533197217,1.46362538573117e-15,1.78240299474342e-11
"672","BRCA1",1.69324487618098,7.97973259693666,1.46650646718867e-15,1.78591157574236e-11
"23048","FNBP1",-2.21542569589372,-7.97430083193772,1.53245854163509e-15,1.86622801200322e-11
"84262","PSMG3",1.31784225276193,7.97387826810877,1.53771006743467e-15,1.87262332012194e-11
"83461","CDCA3",3.11477214304568,7.96920746319293,1.59695175540357e-15,1.94476784773047e-11
"57188","ADAMTSL3",-4.1188279916751,-7.96817432824826,1.61035595876502e-15,1.96109148658404e-11
"9343","EFTUD2",0.846851854235877,7.95812104715483,1.74671431117927e-15,2.12714868815411e-11
"118429","ANTXR2",-2.28968513884219,-7.95246768137461,1.82832537651304e-15,2.22653464351758e-11
"4605","MYBL2",3.65521143470633,7.948443854313,1.88868902077503e-15,2.30004548949983e-11
"10439","OLFM1",-3.27710030137215,-7.94770063496769,1.90005126794629e-15,2.31388243410499e-11
"54821","ERCC6L",2.81901365205105,7.9448885006513,1.94365534157265e-15,2.36698347496717e-11
"5347","PLK1",2.86795597251003,7.94455089637747,1.94895593581986e-15,2.37343853864143e-11
"9839","ZEB2",-2.00019655327975,-7.94331935434178,1.9684128676889e-15,2.39713319027154e-11
"51512","GTSE1",3.2042828286252,7.94252733055454,1.98102686632252e-15,2.41249451780757e-11
"65055","REEP1",-4.21684828224441,-7.93993793813855,2.02282441795129e-15,2.46339557618108e-11
"699","BUB1",2.93979359033974,7.93749052592678,2.06312798264701e-15,2.51247725726752e-11
"1390","CREM",-1.61591456636505,-7.93659177389508,2.07812614841953e-15,2.53074202354531e-11
"8522","GAS7",-2.07832892857742,-7.93487053021383,2.10715021401711e-15,2.56608753063004e-11
"3908","LAMA2",-2.02017409251193,-7.92274659443996,2.32320736628475e-15,2.82920193066157e-11
"9134","CCNE2",2.58008755633167,7.91683723314416,2.43628341885757e-15,2.96690594748475e-11
"9133","CCNB2",2.96552895099783,7.91606087988911,2.45153611253457e-15,2.9854806778446e-11
"22974","TPX2",3.48083112831867,7.90893865720622,2.59592478953071e-15,3.1613172086905e-11
"10891","PPARGC1A",-3.89680183157668,-7.90695552148623,2.63759809765635e-15,3.2120669633259e-11
"3373","HYAL1",-2.11717070705441,-7.90578143763233,2.66257984501598e-15,3.24248973526046e-11
"10293","TRAIP",1.82802826234092,7.89849886762014,2.82282344319773e-15,3.4376343891262e-11
"8470","SORBS2",-3.3523237528108,-7.89657701103832,2.86667163245904e-15,3.49103271400862e-11
"2258","FGF13",-2.8449878747385,-7.89275739319142,2.95581871184083e-15,3.59959602727976e-11
"259266","ASPM",3.54310262946406,7.89189621827395,2.97629194007555e-15,3.62452832462401e-11
"3777","KCNK3",-3.44869065916922,-7.88690603935273,3.09770461322528e-15,3.77238467798575e-11
"6489","ST8SIA1",-2.56418700898237,-7.88355021187231,3.18208211781107e-15,3.87513960307032e-11
"57158","JPH2",-3.50798483895273,-7.88280703851076,3.20107202990969e-15,3.89826551802401e-11
"9413","FAM189A2",-3.00079274800509,-7.87899725161599,3.30018754044086e-15,4.01896838674889e-11
"9723","SEMA3E",-3.81746663829923,-7.8705804405929,3.52999606557593e-15,4.29882920865837e-11
"79172","CENPO",1.53644546452941,7.86511847892666,3.68748279390632e-15,4.49061654641911e-11
"92241","RCSD1",-2.14611815010124,-7.8601572666238,3.83651469511745e-15,4.67210759571403e-11
"65078","RTN4R",2.44994246594244,7.85850356749295,3.88749652745262e-15,4.7341932711318e-11
"253827","MSRB3",-2.87770712990587,-7.85813413192024,3.8989766710433e-15,4.74817378999653e-11
"6895","TARBP2",0.999564430814205,7.84792525946294,4.22976146008912e-15,5.15100350609653e-11
"5252","PHF1",-1.22476216587785,-7.84272687264381,4.40866218215344e-15,5.36886880542645e-11
"701","BUB1B",3.29102734392916,7.83911541774214,4.53731358176145e-15,5.52554047986909e-11
"114789","SLC25A25",-2.16880877150965,-7.83729845557756,4.60342988298561e-15,5.60605691149987e-11
"3778","KCNMA1",-3.60734522477026,-7.83529327379772,4.67749639072902e-15,5.69625510462981e-11
"266812","NAP1L5",-1.6955094155208,-7.83394620954306,4.72791114912833e-15,5.75765019740848e-11
"374393","FAM111B",2.95052824100078,7.82847856849958,4.93809102506277e-15,6.01360725032144e-11
"5799","PTPRN2",-2.54790127197226,-7.82814579613506,4.95117584658114e-15,6.02954194596651e-11
"27303","RBMS3",-2.35056624865536,-7.8251233887382,5.07159241325656e-15,6.17618524086384e-11
"64946","CENPH",1.57207902289272,7.8225739429384,5.17540356274414e-15,6.30260645870981e-11
"56849","TCEAL7",-2.69759582988685,-7.82117226841155,5.23336675197964e-15,6.37319403056081e-11
"22899","ARHGEF15",-1.65217603899423,-7.81751465664738,5.38764578799354e-15,6.56107504061854e-11
"1073","CFL2",-2.74192684284247,-7.80529310589143,5.93634153344676e-15,7.22927671943146e-11
